0.0	0.0	0.05	0.42629518249528137	0.17889122324075832	-0.0864143115807945	0.8824981101298501
0.006999999999999999	0.0	0.04902	0.42629518249528137	0.17889122324075832	-0.0864143115807945	0.8824981101298501
0.013999999999999999	0.0	0.047060000000000005	0.42629518249528137	0.17889122324075832	-0.0864143115807945	0.8824981101298501
0.013999999999999999	0.0	0.047060000000000005	0.42629518249528137	0.17889122324075832	-0.0864143115807945	0.8824981101298501
0.020999999999999998	0.0	0.044120000000000006	0.42629518249528137	0.17889122324075832	-0.0864143115807945	0.8824981101298501
0.027999999999999997	0.0	0.04020000000000001	0.42629518249528137	0.17889122324075832	-0.0864143115807945	0.8824981101298501
0.027999999999999997	0.0	0.04020000000000001	0.42629518249528137	0.17889122324075832	-0.0864143115807945	0.8824981101298501
0.034999999999999996	0.0	0.035300000000000005	0.42629518249528137	0.17889122324075832	-0.0864143115807945	0.8824981101298501
0.034999999999999996	0.0	0.035300000000000005	0.42629518249528137	0.17889122324075832	-0.0864143115807945	0.8824981101298501
0.041999999999999996	0.0	0.029420000000000005	0.42629518249528137	0.17889122324075832	-0.0864143115807945	0.8824981101298501
0.04779037898483868	0.00018946732228603848	0.024076967975486915	0.4129722712521152	0.26344853158260306	-0.12866110674838624	0.8622616157490255
0.04779037898483868	0.00018946732228603848	0.024076967975486915	0.4129722712521152	0.26344853158260306	-0.12866110674838624	0.8622616157490255
0.053331469209382955	0.001410603868947756	0.02252482604114298	0.37371556340572154	0.3569370186436944	-0.18160653338888444	0.8366311668952856
0.053331469209382955	0.001410603868947756	0.02252482604114298	0.37371556340572154	0.3569370186436944	-0.18160653338888444	0.8366311668952856
0.05860174620089363	0.0031282872739634916	0.022195633664455313	0.31817060883986503	0.4445358012016641	-0.237148135196125	0.8030667139742904
0.0636972983862433	0.0049361623657343786	0.021696578237302762	0.25634925096863553	0.523192749572635	-0.28963425003759696	0.7593855473523341
